Price,Year,Mileage,City,State,Vin,Make,Model
20878,2017,1089,Bentonville, AR,19XFC2F72HE009447,Honda,Civic
12390,2014,59577,Aurora, CO,19XFB2F55EE016910,Honda,Civic
14950,2014,28749,Burlington, NC,2HGFB2F81EH538028,Honda,Civic
16000,2013,14023,Phoenix, AZ,19XFB2F8XDE258763,Honda,Civic
14895,2014,39248,Farmington, NM,19XFB2F88EE057199,Honda,Civic
8995,2012,90614,Hollywood, FL,2HGFB2F86CH334273,Honda,Civic
10688,2012,62921,Woodbridge, VA,2HGFB2F50CH522325,Honda,Civic
9000,2012,97390,Jacksonville, FL,2HGFB2F50CH558872,Honda,Civic
19770,2017,5968,Webster, TX,19XFC2F57HE023634,Honda,Civic
12551,2015,46832,Chandler, AZ,2HGFG3B57FH504101,Honda,Civic
16250,2015,31581,Salisbury, MD,19XFB2F84FE223400,Honda,Civic
12719,2012,40302,Larchmont, NY,2HGFB2F99CH529454,Honda,Civic
14990,2014,28285,Chicago, IL,2HGFB2F85EH544513,Honda,Civic
12988,2013,43862,Lansing, IL,19XFB2F59DE000482,Honda,Civic
15000,2015,21686,McKinney, TX,2HGFG3B52FH528516,Honda,Civic
18650,2015,6283,Ardmore, PA,19XFB2F9XFE270794,Honda,Civic
10579,2012,74140,Hickory, NC,2HGFB2F6XCH329060,Honda,Civic
7569,2007,67569,Bensenville, IL,1HGFA16847L078043,Honda,Civic
12985,2014,61260,Oklahoma City, OK,19XFB2F50EE260691,Honda,Civic
16495,2014,26612,Duluth, GA,2HGFB2F85EH560310,Honda,Civic
18000,2016,25417,Pasadena, CA,2HGFC1F76GH633217,Honda,Civic
16438,2014,29589,Roseville, CA,19XFB2F99EE261339,Honda,Civic
9495,2010,60235,Elmhurst, IL,19XFA1F51AE014076,Honda,Civic
16908,2015,23787,Morehead City, NC,2HGFB2F89FH550722,Honda,Civic
18333,2015,20673,Cumming, GA,19XFB2F90FE066070,Honda,Civic
8818,2010,80265,Las Vegas, NV,2HGFA1F55AH579596,Honda,Civic
11614,2013,68289,Oak Ridge, TN,19XFB2E51DE098568,Honda,Civic
16500,2015,25422,Phoenix, AZ,19XFB2F5XFE233998,Honda,Civic
18488,2015,15480,Hampton, VA,2HGFB2F99FH538482,Honda,Civic
11900,2012,58863,Boulder, CO,2HGFB2F84CH612443,Honda,Civic
16987,2015,28855,Bellevue, WA,19XFB2F87FE251840,Honda,Civic
19813,2016,5305,Muncie, IN,19XFC2F79GE080448,Honda,Civic
12495,2014,33749,McDonough, GA,2HGFG3B52EH507146,Honda,Civic
11490,2014,34537,Greatneck, NY,2HGFG3B00EH514973,Honda,Civic
14900,2014,38971,Houston, TX,2HGFB2F83EH559737,Honda,Civic
16992,2015,29950,San Antonio, TX,2HGFB2F96FH553599,Honda,Civic
7995,2009,69767,Memphis, TN,2HGFA165X9H524220,Honda,Civic
19485,2017,214,Peoria, AZ,19XFC2F57HE000998,Honda,Civic
15592,2014,21207,Canandaigua, NY,2HGFB2F59EH517725,Honda,Civic
11921,2013,30609,Watertown, CT,2HGFG3B51DH509856,Honda,Civic
14900,2015,39106,El Cerrito, CA,19XFB2F52FE242887,Honda,Civic
15714,2014,29704,Anniston, AL,19XFB2F56EE063914,Honda,Civic
15990,2015,32998,Arlington, TX,19XFB2F78FE246458,Honda,Civic
16969,2015,30138,Laguna Niguel, CA,2HGFB2F94FH532444,Honda,Civic
18800,2016,12395,Fallston, MD,2HGFC2F74GH575839,Honda,Civic
9995,2012,71570,Rio Linda, CA,2HGFB2F50CH590947,Honda,Civic
8995,2010,66414,Danbury, CT,2HGFA1F54AH584692,Honda,Civic
16788,2015,25163,Torrance, CA,19XFB2F87FE254074,Honda,Civic
12995,2015,25142,Marietta, GA,2HGFG3B82FH515940,Honda,Civic
11791,2013,68401,Yuma, AZ,19XFB2F51DE094647,Honda,Civic
9000,2011,84830,Pueblo, CO,2HGFA1F54BH303234,Honda,Civic
15477,2015,43185,Roswell, GA,19XFB2F55FE073741,Honda,Civic
17995,2015,15800,Hillsboro, OR,19XFB2F91FE263006,Honda,Civic
12750,2014,35640,Pasadena, CA,2HGFG3B52EH515814,Honda,Civic
13000,2013,47135,Oakland, CA,19XFB2F83DE008166,Honda,Civic
17975,2016,14248,Seattle, WA,2HGFC1F33GH643183,Honda,Civic
10639,2012,81420,Salem, OR,19XFB2F5XCE359497,Honda,Civic
16984,2016,30921,Henderson, NV,19XFC2F59GE203700,Honda,Civic
16988,2014,25303,Torrance, CA,19XFB2F81EE273735,Honda,Civic
12995,2015,25334,Dumfries, VA,2HGFG3B58FH533610,Honda,Civic
14429,2014,48524,Corona, CA,19XFB2F80EE265836,Honda,Civic
10000,2012,86648,Bellevue, NE,2HGFB2F51CH594098,Honda,Civic
19900,2017,5374,Kansas City, KS,19XFC2F73HE005374,Honda,Civic
14500,2014,34787,Farmington, NY,19XFB2F80EE232528,Honda,Civic
15700,2014,30160,Countryside, IL,2HGFB2F88EH553397,Honda,Civic
16896,2015,27134,West Chester, PA,2HGFB2F9XFH508097,Honda,Civic
14995,2014,32575,Murray, UT,19XFB2F55EE238167,Honda,Civic
12795,2014,19200,Duluth, GA,2HGFG3B50EH507159,Honda,Civic
17181,2015,14248,North Hollywood, CA,19XFB2F80FE264929,Honda,Civic
16477,2014,22753,Roswell, GA,19XFB2F89EE084430,Honda,Civic
13750,2014,43856,Louisville, KY,2HGFB2F83EH543022,Honda,Civic
11991,2012,63514,Bountiful, UT,19XFB2F82CE029122,Honda,Civic
15777,2016,46481,Tuscaloosa, AL,19XFC2F52GE000681,Honda,Civic
11991,2013,67283,Lakeland, FL,19XFB2F50DE092811,Honda,Civic
10999,2013,82469,Clearwater, FL,2HGFB2F96DH529042,Honda,Civic
13916,2014,54129,Langhorne, PA,2HGFB2F58EH551980,Honda,Civic
9495,2011,74917,Bloomfield Hills, MI,19XFA1F59BE041401,Honda,Civic
14997,2015,37530,Indianapolis, IN,19XFB2F55FE051013,Honda,Civic
16773,2014,9393,Roslyn, PA,2HGFB2F96EH542357,Honda,Civic
10995,2012,69781,Watertown, MA,19XFB2F54CE008794,Honda,Civic
8988,2007,55799,Hanover, MA,2HGFA16877H505809,Honda,Civic
17988,2016,21462,Buford, GA,19XFC2F76GE009756,Honda,Civic
14000,2013,45624,Waukesha, WI,19XFB2F95DE076638,Honda,Civic
14970,2015,49349,Avondale, AZ,19XFB2F58FE009001,Honda,Civic
10995,2012,60009,Anchorage, AK,2HGFB2F89CH543023,Honda,Civic
16944,2014,17027,Jamaica, NY,19XFB2F91EE256961,Honda,Civic
14495,2014,35066,Roseville, CA,19XFB2F80EE250365,Honda,Civic
18490,2015,19427,Martinez, GA,2HGFB2F92FH541210,Honda,Civic
12250,2014,36967,Fredericksburg, VA,2HGFG3B54EH504622,Honda,Civic
14990,2014,40105,Fredericksburg, VA,2HGFB2F84EH552439,Honda,Civic
11950,2015,38232,Ephrata, PA,2HGFG3B53FH504323,Honda,Civic
15000,2014,35564,Phoenix, AZ,19XFB2F58EE261412,Honda,Civic
16251,2014,37296,Baltimore, MD,19XFB2F93EE270537,Honda,Civic
15788,2015,41338,Chesapeake, VA,2HGFB2F59FH501543,Honda,Civic
15888,2015,39058,Greenville, NC,19XFB2F84FE064930,Honda,Civic
14786,2013,37447,Waukesha, WI,2HGFB2F57DH598917,Honda,Civic
15777,2014,34113,Waukesha, WI,19XFB2F87EE085527,Honda,Civic
13494,2014,47252,Fairfield, OH,2HGFB2F85EH540719,Honda,Civic
7990,2011,108516,Lemon Grove, CA,2HGFA1F37BH549418,Honda,Civic
11995,2012,48120,Hayward, CA,2HGFB2F83CH607699,Honda,Civic
9436,2010,63023,Eatontown, NJ,19XFA1F68AE083341,Honda,Civic
13795,2014,9038,Lafayette, IN,2HGFG3B5XEH511560,Honda,Civic
16585,2016,40002,Patchogue, NY,2HGFC2F71GH542751,Honda,Civic
12980,2014,53497,Hoover, AL,19XFB2F84EE240132,Honda,Civic
15900,2014,28173,Myrtle Beach, SC,19XFB2F8XEE057821,Honda,Civic
14598,2015,44784,New Castle, PA,19XFB2F80FE209252,Honda,Civic
12985,2014,57215,Murray, UT,19XFB2F54EE251816,Honda,Civic
15334,2014,41463,Beavercreek, OH,19XFB2F98EE058541,Honda,Civic
15997,2015,12617,Harrisonburg, VA,2HGFG3B81FH523379,Honda,Civic
11000,2012,70031,Circleville, OH,19XFB2F85CE069307,Honda,Civic
14990,2015,47790,Morristown, TN,19XFB2F84FE100759,Honda,Civic
12977,2014,34978,League City, TX,2HGFG3B5XEH518217,Honda,Civic
11500,2012,70261,Pasadena, CA,JHMFB2F50CS004589,Honda,Civic
16785,2016,32480,Coral Springs, FL,19XFC2F7XGE086517,Honda,Civic
18699,2016,17667,Midwest City, OK,19XFC1F40GE027346,Honda,Civic
11990,2014,33685,Green Brook Township, NJ,2HGFG3B87EH507203,Honda,Civic
9118,2014,112707,Chantilly, VA,2HGFB2F55EH515356,Honda,Civic
12493,2014,23353,Bedford, OH,2HGFG3B50EH518467,Honda,Civic
8753,2012,100330,Philadelphia, PA,19XFB2F55CE348603,Honda,Civic
15995,2016,34518,Fredericksburg, VA,19XFC2F56GE218056,Honda,Civic
17320,2015,19679,Greenfield, WI,19XFB2F86FE044338,Honda,Civic
16999,2014,15055,Simi Valley, CA,2HGFB2F50EH554825,Honda,Civic
15995,2013,33985,Valdosta, GA,19XFB2F81DE030666,Honda,Civic
14491,2014,20883,Lincoln, NE,2HGFG3B52EH520267,Honda,Civic
16000,2013,14424,Massillon, OH,19XFB2F95DE090944,Honda,Civic
8994,2010,76939,Kirkland, WA,19XFA1F55AE043645,Honda,Civic
10532,2014,59743,Orlando, FL,2HGFG3B58EH514005,Honda,Civic
14998,2013,34439,Florence, KY,2HGFB2F59DH549878,Honda,Civic
12351,2012,65243,Norfolk, VA,2HGFB2F83CH502788,Honda,Civic
15294,2015,49525,Hinesville, GA,19XFB2F99FE045346,Honda,Civic
13946,2014,58210,Sanford, FL,2HGFB2F87EH530290,Honda,Civic
20850,2017,10776,Salt Lake City, UT,19XFC1F3XHE042350,Honda,Civic
14900,2014,44296,Pompton Plains, NJ,2HGFB2F82EH548616,Honda,Civic
15590,2014,46491,Inver Grove Heights, MN,2HGFB2F82EH540807,Honda,Civic
15788,2014,33778,Huntersville, NC,19XFB2F89EE061049,Honda,Civic
10086,2013,42530,Jersey City, NJ,2HGFG3A53DH529303,Honda,Civic
7499,2011,99664,Avondale, AZ,2HGFA1F58BH530328,Honda,Civic
17492,2017,29865,San Francisco, CA,19XFC2F59HE208929,Honda,Civic
15995,2014,33867,Duluth, GA,19XFB2F88EE272789,Honda,Civic
15991,2014,34359,Dallas, TX,19XFB2F96EE084331,Honda,Civic
9991,2011,75355,Northumberland, PA,2HGFA1F85BH523749,Honda,Civic
13590,2015,55131,Framingham, MA,19XFB2F86FE217405,Honda,Civic
16251,2015,31736,Culver City, CA,19XFB2F84FE217550,Honda,Civic
15995,2014,17576,Springfield, VA,2HGFB2F9XEH547304,Honda,Civic
17980,2016,20611,Austin, TX,19XFC2F74GE019489,Honda,Civic
17981,2016,27467,Norman, OK,19XFC2F73GE066643,Honda,Civic
10493,2012,46600,Sanford, FL,2HGFG3B57CH534727,Honda,Civic
14889,2014,38219,Vallejo, CA,19XFB2F52EE220192,Honda,Civic
13670,2015,54221,Apex, NC,19XFB2F70FE028370,Honda,Civic
9800,2012,84608,Houston, TX,2HGFB2F51CH536508,Honda,Civic
12000,2014,68847,City of Industry, CA,19XFB2F53EE267585,Honda,Civic
18000,2016,10691,Merriam, KS,19XFC2F51GE074173,Honda,Civic
10586,2009,52093,Harrisonburg, VA,19XFA16959E020722,Honda,Civic
16000,2015,23208,Wilminton, OH,19XFB2F84FE090055,Honda,Civic
17899,2016,21305,Moon Township, PA,19XFC2F75GE201900,Honda,Civic
15991,2015,37141,Lakeland, FL,19XFB2F96FE028746,Honda,Civic
16989,2015,24722,Indianapolis, IN,19XFB2F8XFE049204,Honda,Civic
15959,2014,31099,Davie, FL,19XFB2F80EE076331,Honda,Civic
14988,2014,30249,Mesquite, TX,19XFB2F80EE027601,Honda,Civic
15881,2016,52871,Norman, OK,19XFC2F73GE001792,Honda,Civic
13152,2014,51956,Montclair, CA,19XFB2F5XEE224510,Honda,Civic
15244,2015,52249,Raynham, MA,19XFB2F93FE218858,Honda,Civic
14980,2015,38574,Hoover, AL,19XFB2F72FE006855,Honda,Civic
17800,2015,22931,Branford, CT,19XFB2F91FE239594,Honda,Civic
9672,2012,94808,Jefferson City, MO,19XFB2F58CE055875,Honda,Civic
17000,2014,19161,Denver, CO,19XFB2F85EE082223,Honda,Civic
11972,2010,31447,Manahawkin, NJ,2HGFA1F6XAH309532,Honda,Civic
10594,2012,78784,Sacramento, CA,19XFB2F82CE315844,Honda,Civic
11988,2013,57478,Cypress, CA,19XFB2F54DE279260,Honda,Civic
15500,2015,46617,Cathedral City, CA,19XFB2F81FE211575,Honda,Civic
13994,2015,53657,North Hollywood, CA,19XFB2F5XFE203951,Honda,Civic
13595,2014,18904,Paramus, NJ,2HGFG3B54EH521498,Honda,Civic
12991,2014,28444,Katy, TX,2HGFG3B50EH520641,Honda,Civic
14475,2014,36173,North Salt Lake, UT,19XFB2F88EE233975,Honda,Civic
14750,2015,22736,Citrus Heights, CA,2HGFG3B58FH511395,Honda,Civic
15915,2015,32294,Valencia, CA,19XFB2F81FE249257,Honda,Civic
9747,2010,81854,Dover, DE,2HGFA1F53AH555474,Honda,Civic
10440,2015,57245,Alpharetta, GA,2HGFG3B56FH532729,Honda,Civic
17700,2014,13673,Duluth, GA,19XFB2F92EE255107,Honda,Civic
7995,2010,100381,Greenville, SC,2HGFA1F51AH319034,Honda,Civic
11341,2013,48108,Gaithersburg, MD,2HGFG3B51DH513907,Honda,Civic
11995,2014,66075,Virginia Beach, VA,2HGFB2F50EH520609,Honda,Civic
14986,2015,26815,Columbia, MO,2HGFG3B57FH502736,Honda,Civic
7700,2011,106054,Ardmore, PA,2HGFA1F31BH542738,Honda,Civic
18300,2016,24703,Virginia Beach, Va,19XFC2F73GE050362,Honda,Civic
19500,2016,22415,Elizabeth City, NC,2HGFC1F78GH643764,Honda,Civic
18276,2016,21168,Denver, CO,19XFC2F78GE001528,Honda,Civic
15789,2015,30775,West Bountiful, UT,19XFB2F88FE093346,Honda,Civic
15494,2015,44170,Carlsbad, CA,2HGFB2F95FH540603,Honda,Civic
18628,2015,6329,Jamaica, NY,19XFB2F90FE077277,Honda,Civic
17200,2014,15858,Clermont, FL,19XFB2F99EE075185,Honda,Civic
8714,2012,96342,Sterling, VA,2HGFB2F59CH522808,Honda,Civic
14154,2013,42185,Durham, NC,19XFB2F97DE016084,Honda,Civic
14900,2016,48416,Garland, TX,2HGFC2F54GH516739,Honda,Civic
17678,2015,19346,Davie, FL,19XFB2F94FE047523,Honda,Civic
14900,2014,40615,Houston, TX,19XFB2F80EE046617,Honda,Civic
11995,2014,39718,Waukesha, WI,2HGFG3B53EH522433,Honda,Civic
9497,2012,43888,Miami, FL,2HGFG3B56CH558596,Honda,Civic
16600,2015,25941,Phoenix, AZ,19XFB2F85FE100740,Honda,Civic
20495,2017,1176,Orlando, FL,19XFC1F47HE015549,Honda,Civic
12999,2012,46821,Tucson, AZ,19XFB2F50CE359301,Honda,Civic
11369,2012,41646,Colorado Springs, CO,2HGFG3B53CH560208,Honda,Civic
15859,2014,29605,Shreveport, LA,2HGFB2F83EH540928,Honda,Civic
13800,2015,53183,Long Island City, NY,19XFB2F52FE277090,Honda,Civic
11995,2011,40525,Rio Linda, CA,19XFA1F97BE023692,Honda,Civic
9999,2010,55698,Middlebury, CT,2HGFA1F50AH558039,Honda,Civic
13990,2015,17082,Bay Minette, AL,2HGFG3B5XFH508398,Honda,Civic
16200,2014,15715,Long Island City, NY,2HGFB2F81EH542077,Honda,Civic
13950,2014,42825,Raleigh, NC,19XFB2F88EE076691,Honda,Civic
9987,2012,85112,Daphne, AL,19XFB2F86CE036347,Honda,Civic
16400,2014,20216,Gastonia, NC,19XFB2F84EE076297,Honda,Civic
16995,2016,39725,Duluth, GA,19XFC2F52GE038931,Honda,Civic
15998,2015,43596,Greensboro, NC,19XFB2F84FE099631,Honda,Civic
8995,2010,68146,Fredericksburg, VA,2HGFA1F51AH569227,Honda,Civic
9650,2011,78686,Oneida, NY,19XFA1F59BE035260,Honda,Civic
15659,2015,45322,Temecula, CA,19XFB2F85FE214415,Honda,Civic
15690,2014,29189,Greenacres, Fl,2HGFB2F81EH555251,Honda,Civic
16535,2015,28528,Charleston, SC,19XFB2F84FE047593,Honda,Civic
14884,2012,20664,Fort Wayne, IN,19XFB2F59CE059353,Honda,Civic
10999,2014,78459,Bellflower, CA,19XFB2F50EE246810,Honda,Civic
18998,2017,18359,Waldorf, MD,19XFC2F73HE018030,Honda,Civic
12082,2013,73312,Gaithersburg, MD,19XFB2F94DE238775,Honda,Civic
9900,2011,65911,Philadelphia, PA,2HGFA1F91BH515396,Honda,Civic
14117,2014,20202,West Caldwell, NJ,2HGFG3B50EH519859,Honda,Civic
14875,2015,47270,Thomasville, GA,19XFB2F57FE036397,Honda,Civic
7849,2008,77287,Doylestown, PA,2HGFA15568H333779,Honda,Civic
15977,2014,33919,Round Rock, TX,19XFB2F95EE082537,Honda,Civic
12275,2012,67080,Norfolk, VA,19XFB2F82CE102571,Honda,Civic
13490,2014,69291,Lemon Grove, CA,19XFB2F81EE230741,Honda,Civic
16268,2015,34602,Lafayette, IN,19XFB2F83FE035175,Honda,Civic
15995,2015,26980,Merritt Island, FL,19XFB2F86FE017012,Honda,Civic
12990,2012,47198,Coos Bay, OR,2HGFB2F84CH541311,Honda,Civic
16750,2014,18580,Tacoma, WA,2HGFB2F51EH526242,Honda,Civic
14149,2014,20076,Reno, NV,2HGFG3B58EH525912,Honda,Civic
8497,2010,88056,Cherry Hill, NJ,2HGFA1F31AH516882,Honda,Civic
16999,2015,32475,Chesapeake, VA,2HGFB2F53FH552455,Honda,Civic
16495,2013,8491,Schaumburg, IL,19XFB2F92DE088097,Honda,Civic
16597,2016,28377,Chandler, AZ,2HGFC2F56GH546681,Honda,Civic
17489,2015,17455,Victorville, CA,2HGFB2F81FH551329,Honda,Civic
17995,2015,18336,Annapolis, MD,2HGFB2F93FH501024,Honda,Civic
10495,2013,39980,Bethlehem, PA,2HGFG3B50DH514563,Honda,Civic
17495,2014,8447,Ardmore, PA,19XFB2F89EE275586,Honda,Civic
18000,2016,11534,Ramsey, NJ,19XFC1F35GE210703,Honda,Civic
14776,2013,27632,Winter Haven, FL,19XFB2F94DE033215,Honda,Civic
17995,2016,11600,Indianapolis, IN,2HGFC2F78GH542908,Honda,Civic
6499,2010,118423,San Antonio, TX,19XFA1F39AE082012,Honda,Civic
9792,2012,86332,Cary, NC,2HGFB2E59CH508988,Honda,Civic
18995,2016,9407,Santa Ana, CA,2HGFC1F38GH634687,Honda,Civic
8010,2011,98717,Groton, CT,2HGFA1F59BH503610,Honda,Civic
11992,2013,31142,Atlanta, GA,2HGFG3B5XDH513730,Honda,Civic
14641,2014,44944,Milwaukie, OR,19XFB2F57EE226537,Honda,Civic
14977,2014,33490,Akron, OH,2HGFB2F88EH541315,Honda,Civic
11798,2012,61746,Westbrook, CT,2HGFB2F58CH330683,Honda,Civic
12204,2014,76830,Chantilly, VA,2HGFB2F8XEH514066,Honda,Civic
20500,2017,6905,Dallas, TX,19XFC2F59HE024154,Honda,Civic
12995,2015,27210,Owings Mills, MD,2HGFG3B5XFH517599,Honda,Civic
14976,2014,38511,Irving, TX,19XFB2F88EE043982,Honda,Civic
13800,2014,45069,Long Island City, NY,19XFB2F58EE255870,Honda,Civic
10988,2013,80159,Watertown, CT,2HGFB2F53DH560729,Honda,Civic
9995,2009,59352,Orlando, FL,2HGFA16619H531601,Honda,Civic
11749,2014,79609,Ardmore, OK,19XFB2F89EE069152,Honda,Civic
6991,2010,103535,Lakeland, FL,19XFA1F56AE005955,Honda,Civic
13997,2015,22468,Greenacres, Fl,2HGFG3B50FH527896,Honda,Civic
16999,2016,23792,Hayward, CA,19XFC2F57GE216087,Honda,Civic
15987,2014,22529,Murray, UT,2HGFB2F84EH554045,Honda,Civic
12700,2014,58373,Westampton, NJ,2HGFB2F85EH543491,Honda,Civic
14797,2014,33119,Chesapeake, VA,19XFB2F5XEE238116,Honda,Civic
13595,2014,61086,Valencia, CA,19XFB2F86EE219914,Honda,Civic
9500,2011,35000,Canton, OH,2HGFG1B64BH501891,Honda,Civic
13888,2015,56715,victorville, CA,19XFB2F56FE707672,Honda,Civic
8790,2009,62500,Rolling Meadows, IL,19XFA16539E016892,Honda,Civic
8200,2010,85847,Long Beach, CA,19XFA1F37AE077813,Honda,Civic
15450,2014,25302,Plano, TX,19XFB2F91EE074077,Honda,Civic
16786,2014,23588,Waukesha, WI,2HGFB2F58EH537772,Honda,Civic
12990,2012,15278,Sarasota, FL,2HGFG3B86CH507805,Honda,Civic
16991,2016,3610,Union City, GA,2HGFC4B55GH304871,Honda,Civic
8850,2009,61804,Marietta, GA,1HGFA15539L009189,Honda,Civic
18998,2016,15096,Homosassa, FL,19XFC1F38GE016859,Honda,Civic
18991,2016,21929,Savannah, GA,19XFC2F75GE011742,Honda,Civic
15944,2015,24959,MIAMI, FL,19XFB2F93FE019258,Honda,Civic
18898,2016,11432,Cary, NC,19XFC2F78GE019608,Honda,Civic
14200,2015,58914,Clovis, CA,2HGFB2F89FH533807,Honda,Civic
8590,2009,72958,Sterling, VA,2HGFA16919H516350,Honda,Civic
20000,2017,9422,Corona, CA,19XFC1E3XHE010032,Honda,Civic
13999,2013,47997,Florence, KY,19XFB2F51DE096947,Honda,Civic
15586,2015,35562,Burlington, NJ,19XFB2F80FE269399,Honda,Civic
9994,2009,58036,Wait Park, MN,19XFA16539E048676,Honda,Civic
14995,2015,13299,Brooklyn, NY,2HGFG3A83FH512790,Honda,Civic
20774,2017,4148,San Antonio, TX,19XFC1F37HE004980,Honda,Civic
7995,2010,84002,Miami, FL,19XFA1F87AE050736,Honda,Civic
9495,2012,80081,Nashville, TN,19XFB2F53CE035484,Honda,Civic
15995,2014,28826,Somerset, KY,2HGFB2F85EH537920,Honda,Civic
8397,2010,97732,Longmont, CO,19XFA1F64AE030006,Honda,Civic
15995,2014,30703,Bristol, TN,19XFB2F59EE258325,Honda,Civic
13900,2014,45178,El Cerrito, CA,19XFB2F51EE256763,Honda,Civic
19850,2015,9707,American Fork, UT,19XFB2F91FE025222,Honda,Civic
13995,2014,58874,Manchester, CT,2HGFB2F92EH523529,Honda,Civic
15999,2015,41797,Rock Hill, SC,19XFB2F89FE020809,Honda,Civic
8398,2010,100567,Madison, WI,2HGFA1E61AH508423,Honda,Civic
11900,2013,59897,Orlando, FL,19XFB2F83DE060560,Honda,Civic
8999,2011,99993,Murfreesboro, TN,19XFA1F5XBE032738,Honda,Civic
16900,2015,26714,Concord, CA,2HGFB2F92FH531678,Honda,Civic
12995,2012,38138,Honolulu, HI,2HGFB2F85CH553838,Honda,Civic
16333,2015,39326,Salisbury, MD,2HGFB6E53FH703769,Honda,Civic
16995,2015,25607,Oak Harbor, WA,19XFB2F99FE261228,Honda,Civic
10900,2012,73210,Kernersville, NC,19XFB2F98CE052512,Honda,Civic
12888,2012,43433,Franklin, TN,19XFB2F83CE326111,Honda,Civic
18422,2016,31787,Scotia, NY,19XFC2F7XGE204467,Honda,Civic
9994,2008,50338,Peoria, AZ,2HGFA55518H708095,Honda,Civic
13995,2014,43379,Woodinville, WA,19XFB2F56EE206277,Honda,Civic
16789,2014,19555,Sharon, PA,19XFB2F95EE240228,Honda,Civic
12499,2012,19368,Gresham, OR,2HGFG3B8XCH521397,Honda,Civic
8895,2010,70419,Morristown, NJ,2HGFA1F82AH549790,Honda,Civic
21198,2017,7624,Greeley, CO,2HGFC1F36HH638139,Honda,Civic
9495,2010,74833,Charlotte, NC,2HGFA1F58AH322271,Honda,Civic
14125,2013,42666,Webster, TX,2HGFB2F55DH565060,Honda,Civic
14841,2014,40591,McMurray, PA,19XFB2F83EE255382,Honda,Civic
14995,2015,56311,Duluth, GA,19XFB2F76FE044251,Honda,Civic
7995,2008,27964,Great Neck, NY,2HGFG12658H575961,Honda,Civic
10000,2009,58373,Conway, AR,1HGFA16539L022314,Honda,Civic
15799,2015,42565,Pembroke Pines, FL,2HGFB2F91FH539271,Honda,Civic
12795,2014,21800,Springfield, VA,2HGFG3B51EH518946,Honda,Civic
12981,2014,72285,Norman, OK,19XFB5F55EE000062,Honda,Civic
15998,2015,35760,Culver City, CA,19XFB2F91FE261255,Honda,Civic
15991,2014,19468,Houston, TX,19XFB2F91EE250562,Honda,Civic
14918,2013,41489,Muncie, IN,2HGFB6E57DH708146,Honda,Civic
14491,2014,37556,Kenosha, WI,2HGFB2F82EH546624,Honda,Civic
14000,2015,60023,Smyrna, GA,19XFB2F80FE078226,Honda,Civic
14969,2014,39941,Mechanicsburg, PA,19XFB2F89EE258254,Honda,Civic
12485,2014,61751,Ontario, CA,19XFB2F57EE238932,Honda,Civic
16960,2015,19549,Cleveland Heights, OH,19XFB2F92FE013872,Honda,Civic
14300,2014,39911,Victor, NY,2HGFB2F86EH553804,Honda,Civic
7792,2009,90411,Midlothian, VA,2HGFA16549H533964,Honda,Civic
14900,2016,49911,Nashville, TN,19XFC2F5XGE007300,Honda,Civic
15998,2015,11837,Columbia, SC,2HGFG3B82FH522063,Honda,Civic
19750,2016,18309,San Antonio, TX,19XFC1F72GE045048,Honda,Civic
8395,2010,98849,Brooklyn Center, MN,19XFA1F59AE052929,Honda,Civic
16992,2014,24217,Orange City, FL,19XFB2F94EE077247,Honda,Civic
15000,2015,13851,Pueblo, CO,2HGFG3A58FH527372,Honda,Civic
19550,2016,3000,Goldsboro, NC,19XFC2F5XGE092784,Honda,Civic
6500,2008,97199,Freehold, NJ,1HGFA16988L059909,Honda,Civic
15490,2015,44105,Lancaster, OH,19XFB2F83FE045124,Honda,Civic
16777,2015,35524,Hanford, CA,2HGFB2F99FH522041,Honda,Civic
9900,2012,88535,Chamblee, GA,19XFB2F55CE069829,Honda,Civic
18777,2016,12190,Denton, TX,19XFC2F78GE084703,Honda,Civic
9000,2012,101641,Auburn, MA,2HGFB2F59CH312175,Honda,Civic
15280,2015,53715,Reno, NV,19XFB2F80FE207503,Honda,Civic
15000,2015,50784,Brandon, MS,19XFB2F83FE024869,Honda,Civic
12896,2014,20921,Woodbridge, VA,2HGFG3B52EH517384,Honda,Civic
7200,2006,56854,Newport News, VA,2HGFA16506H517076,Honda,Civic
17250,2016,32817,Tampa, FL,19XFC2F71GE050389,Honda,Civic
16450,2015,27122,Asheville, NC,19XFB2F88FE004164,Honda,Civic
17500,2014,12660,Tampa, FL,2HGFB2F93EH504245,Honda,Civic
16000,2015,45905,Frisco, TX,2HGFB2F88FH560142,Honda,Civic
13995,2015,16386,Columbia, SC,2HGFG3B8XFH515815,Honda,Civic
15870,2014,28603,Greenacres, Fl,19XFB2F57EE078356,Honda,Civic
16928,2015,25947,Indianapolis, IN,19XFB2F84FE008695,Honda,Civic
14588,2014,47335,Oakland, CA,19XFB2F87EE216567,Honda,Civic
19000,2015,8321,Pasadena, CA,19XFB2F92FE266321,Honda,Civic
11972,2010,43923,Bensenville, IL,2HGFA1F9XAH504136,Honda,Civic
17380,2015,16717,Rome, GA,19XFB2F81FE059278,Honda,Civic
16539,2014,26347,Davie, FL,19XFB2F85EE067656,Honda,Civic
13999,2014,43967,Wolcott, NY,19XFB2F8XEE057334,Honda,Civic
8251,2011,94750,McMurray, PA,2HGFA1F56BH305597,Honda,Civic
16532,2015,20663,Jersey City, NJ,19XFB2F81FE225668,Honda,Civic
